Year, Month, ClimateRegionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
11,2,1,RedMaple,64,7184.1,0.0,0.01,0.00,4.31,0.00,4.74,0.00,3.25,0.00,14.17,2.63,0.00,0.01,0.00,1.00,440,25000,22240,7184.1,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.32,0.00,4.32,0.00,
11,2,1,RedOak,62,2029.9,0.0,0.00,0.00,1.22,0.00,4.74,0.00,0.78,0.00,14.17,3.11,0.00,0.01,0.00,1.00,380,25000,22235,2029.9,-3.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.22,0.00,1.22,0.00,
11,3,1,RedOak,107,2245.1,0.0,0.04,0.00,1.35,0.00,8.22,0.00,0.86,0.00,14.18,3.43,0.00,1.00,0.01,1.00,380,25000,22234,2245.1,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.38,0.00,1.38,0.00,
11,3,1,RedOak,72,2137.2,0.0,0.00,0.00,1.28,0.00,8.22,0.00,0.82,0.00,14.17,3.27,0.00,1.00,0.01,1.00,380,25000,22232,2137.2,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,0.00,1.29,0.00,
11,3,1,RedMaple,72,8645.5,0.0,0.02,0.00,5.19,0.00,8.22,0.00,3.67,0.00,14.18,2.65,0.00,1.00,0.01,1.00,440,25000,22230,8645.5,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.21,0.00,5.21,0.00,
11,3,1,RedMaple,64,7179.7,0.0,0.01,0.00,4.31,0.00,8.22,0.00,3.25,0.00,14.18,2.63,0.00,1.00,0.01,1.00,440,25000,22225,7179.7,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.32,0.00,4.32,0.00,
11,3,1,RedOak,62,2028.7,0.0,0.00,0.00,1.22,0.00,8.22,0.00,0.78,0.00,14.17,3.11,0.00,1.00,0.01,1.00,380,25000,22221,2028.7,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.22,0.00,1.22,0.00,
11,4,1,RedOak,107,2243.7,0.0,0.04,0.00,1.35,0.00,13.68,0.10,0.86,0.00,14.28,3.43,0.05,1.00,0.09,1.00,380,25000,22220,2243.7,7.4,0.25,0.38,0.12,0.18,0.01,0.00,0.01,-1.13,0.38,1.38,0.00,
11,4,1,RedOak,72,2135.9,0.0,0.00,0.00,1.28,0.00,13.68,0.10,0.82,0.00,14.28,3.27,0.05,1.00,0.09,1.00,380,25000,22219,2135.9,7.4,0.27,0.40,0.13,0.19,0.01,0.00,0.01,-1.02,0.40,1.29,0.00,
11,4,1,RedMaple,72,8640.3,0.0,0.02,0.00,5.18,0.00,13.68,0.10,3.67,0.00,14.28,2.65,0.05,1.00,0.09,1.00,440,25000,22219,8640.3,7.4,0.30,0.45,0.14,0.21,0.01,0.00,0.01,-4.90,0.45,5.21,0.00,
11,4,1,RedMaple,64,7175.4,0.0,0.01,0.00,4.31,0.00,13.68,0.10,3.25,0.00,14.28,2.63,0.05,1.00,0.09,1.00,440,25000,22214,7175.4,7.4,0.31,0.46,0.14,0.22,0.01,0.00,0.01,-4.01,0.46,4.32,0.00,
11,4,1,RedOak,62,2027.5,0.0,0.00,0.00,1.22,0.00,13.68,0.10,0.78,0.00,14.27,3.11,0.05,1.00,0.09,1.00,380,25000,22210,2027.5,7.4,0.27,0.40,0.13,0.19,0.01,0.00,0.01,-0.95,0.40,1.22,0.00,
11,5,1,RedOak,107,2242.6,0.4,0.04,0.00,1.35,0.00,11.40,0.13,0.86,0.15,14.37,3.42,0.06,1.00,0.38,1.00,380,25000,22209,2242.9,13.8,1.41,2.12,0.66,1.00,0.07,0.00,0.07,0.03,2.12,1.38,0.00,
11,5,1,RedOak,72,2134.9,0.4,0.00,0.00,1.28,0.00,11.40,0.13,0.82,0.16,14.37,3.26,0.06,1.00,0.38,1.00,380,25000,22212,2135.3,13.8,1.42,2.13,0.67,1.00,0.07,0.00,0.07,0.14,2.13,1.29,0.00,
11,5,1,RedMaple,72,8635.4,0.5,0.02,0.00,5.18,0.00,11.40,0.64,3.67,0.17,14.37,2.64,0.26,1.00,0.38,1.00,440,25000,22214,8635.8,13.8,7.34,11.00,3.45,5.17,0.30,0.00,0.30,2.13,11.00,5.20,0.00,
11,5,1,RedMaple,64,7171.4,0.5,0.01,0.00,4.30,0.00,11.40,0.57,3.25,0.18,14.37,2.61,0.24,1.00,0.38,1.00,440,25000,22227,7171.9,13.8,6.67,10.00,3.13,4.70,0.28,0.00,0.28,2.35,10.00,4.31,0.00,
11,5,1,RedOak,62,2026.6,0.4,0.00,0.00,1.22,0.00,11.40,0.12,0.78,0.16,14.36,3.10,0.06,1.00,0.38,1.00,380,25000,22240,2027.0,13.8,1.36,2.03,0.64,0.96,0.06,0.00,0.06,0.14,2.03,1.22,0.00,
11,6,1,RedOak,108,2242.6,2.5,0.04,0.00,1.35,0.00,13.21,0.56,0.86,0.65,14.65,3.35,0.23,1.00,0.72,1.00,380,25000,22243,2245.1,18.5,10.67,16.00,5.01,7.52,0.49,0.00,0.49,9.29,16.00,1.38,0.00,
11,6,1,RedOak,73,2135.0,2.5,0.00,0.00,1.28,0.00,13.21,0.54,0.82,0.66,14.65,3.19,0.22,1.00,0.72,1.00,380,25000,22268,2137.6,18.5,10.27,15.41,4.83,7.24,0.47,0.00,0.47,8.99,15.41,1.29,0.00,
11,6,1,RedMaple,73,8637.5,11.5,0.02,0.00,5.18,0.00,13.21,3.64,3.67,0.99,14.65,2.34,0.82,1.00,0.72,1.00,440,25000,22292,8649.0,18.5,43.22,64.83,20.31,30.47,1.78,0.00,1.78,38.01,64.83,5.21,0.00,
11,6,1,RedMaple,65,7173.8,10.5,0.01,0.00,4.30,0.00,13.21,3.21,3.25,0.99,14.65,2.34,0.78,1.00,0.72,1.00,440,25000,22395,7184.2,18.5,39.90,59.85,18.75,28.13,1.65,0.00,1.65,35.58,59.85,4.32,0.00,
11,6,1,RedOak,63,2026.7,2.4,0.00,0.00,1.22,0.00,13.21,0.50,0.78,0.64,14.65,3.04,0.21,1.00,0.72,1.00,380,25000,22490,2029.1,18.5,9.06,13.58,4.26,6.38,0.42,0.00,0.42,7.84,13.58,1.22,0.00,
12,7,1,RedOak,108,2251.9,18.5,0.04,0.00,1.35,0.00,3.56,0.86,0.86,1.00,14.98,2.86,0.33,0.33,0.89,1.00,380,25000,22511,2270.4,21.3,5.81,8.72,2.73,4.10,0.00,0.27,0.27,4.43,8.72,1.39,0.00,
12,7,1,RedOak,73,2144.0,17.9,0.00,0.00,1.29,0.00,3.56,0.82,0.82,1.00,14.98,2.72,0.32,0.33,0.89,1.00,380,25000,22524,2162.0,21.3,5.60,8.40,2.63,3.95,0.00,0.26,0.26,4.31,8.40,1.29,0.00,
12,7,1,RedMaple,73,8675.5,76.3,0.02,0.00,5.21,0.00,3.56,3.68,3.68,1.00,14.98,0.55,0.82,0.23,0.89,1.00,440,25000,22537,8751.8,21.3,11.50,17.25,5.40,8.11,0.00,0.47,0.47,6.27,17.25,5.23,0.00,
12,7,1,RedMaple,65,7209.3,70.3,0.01,0.00,4.33,0.00,3.56,3.26,3.26,1.00,14.98,0.69,0.78,0.23,0.89,1.00,440,25000,22561,7279.6,21.3,10.88,16.32,5.11,7.67,0.00,0.45,0.45,6.54,16.32,4.34,0.00,
12,7,1,RedOak,63,2034.5,16.0,0.00,0.00,1.22,0.00,3.56,0.78,0.79,1.00,14.98,2.62,0.31,0.33,0.89,1.00,380,25000,22584,2050.5,21.3,5.28,7.92,2.48,3.72,0.00,0.24,0.24,4.06,7.92,1.22,0.00,
12,8,1,RedOak,108,2256.3,27.2,0.04,0.00,1.35,0.00,5.95,0.86,0.86,1.00,14.79,2.86,0.33,0.60,0.89,1.00,380,25000,22596,2283.5,21.3,10.31,15.47,4.85,7.27,0.00,0.48,0.48,8.92,15.47,1.39,0.00,
12,8,1,RedOak,73,2148.3,26.3,0.00,0.00,1.29,0.00,5.95,0.83,0.83,1.00,14.79,2.72,0.32,0.60,0.89,1.00,380,25000,22620,2174.7,21.3,9.88,14.82,4.64,6.97,0.00,0.46,0.46,8.59,14.82,1.29,0.00,
12,8,1,RedMaple,73,8681.8,93.5,0.02,0.00,5.21,0.00,5.95,3.68,3.68,1.00,14.79,0.55,0.82,0.47,0.89,1.00,440,25000,22644,8775.3,21.3,22.66,33.99,10.65,15.97,0.00,0.94,0.94,17.43,33.99,5.23,0.00,
12,8,1,RedMaple,65,7215.9,86.6,0.01,0.00,4.33,0.00,5.95,3.26,3.26,1.00,14.79,0.69,0.78,0.47,0.89,1.00,440,25000,22695,7302.5,21.3,21.23,31.85,9.98,14.97,0.00,0.88,0.88,16.89,31.85,4.34,0.00,
12,8,1,RedOak,63,2038.6,23.9,0.00,0.00,1.22,0.00,5.95,0.79,0.79,1.00,14.79,2.62,0.31,0.60,0.89,1.00,380,25000,22744,2062.5,21.3,9.11,13.66,4.28,6.42,0.00,0.42,0.42,7.88,13.66,1.23,0.00,
12,9,1,RedOak,108,2265.2,42.7,0.04,0.00,1.36,42.69,5.08,0.87,0.87,1.00,14.47,2.86,0.33,0.72,0.67,1.00,380,25000,22766,2307.9,17.8,8.72,13.08,4.10,6.15,0.00,0.40,0.40,7.32,-29.61,1.40,42.69,
12,9,1,RedOak,73,2156.9,41.2,0.00,0.00,1.29,41.16,5.08,0.83,0.83,1.00,14.47,2.72,0.32,0.72,0.67,1.00,380,25000,22744,2198.1,17.8,8.49,12.73,3.99,5.99,0.00,0.39,0.39,7.19,-28.42,1.30,41.16,
12,9,1,RedMaple,73,8699.2,127.5,0.02,0.00,5.22,127.52,5.08,3.69,3.69,1.00,14.47,0.55,0.82,0.57,0.67,1.00,440,25000,22722,8826.7,17.8,20.17,30.25,9.48,14.22,0.00,0.83,0.83,14.92,-97.27,5.24,127.52,
12,9,1,RedMaple,65,7232.8,118.5,0.01,0.00,4.34,118.48,5.08,3.27,3.27,1.00,14.47,0.69,0.78,0.57,0.67,1.00,440,25000,22640,7351.3,17.8,19.77,29.66,9.29,13.94,0.00,0.82,0.82,15.42,-88.82,4.35,118.48,
12,9,1,RedOak,63,2046.5,37.6,0.00,0.00,1.23,37.60,5.08,0.79,0.79,1.00,14.47,2.62,0.31,0.72,0.67,1.00,380,25000,22566,2084.1,17.8,8.66,13.00,4.07,6.11,0.00,0.40,0.40,7.43,-24.60,1.23,37.60,
12,10,1,RedOak,108,2272.5,13.1,0.04,0.00,1.36,13.08,5.03,0.87,0.87,1.00,14.15,3.32,0.33,1.00,0.11,1.00,380,25000,22548,2285.6,8.2,2.18,3.27,1.02,1.54,0.00,0.10,0.10,0.78,-9.81,1.40,13.08,
12,10,1,RedOak,73,2164.1,12.7,0.00,0.00,1.30,12.73,5.03,0.83,0.83,1.00,14.15,3.16,0.32,1.00,0.11,1.00,380,25000,22539,2176.8,8.2,2.12,3.18,1.00,1.49,0.00,0.10,0.10,0.82,-9.56,1.30,12.73,
12,10,1,RedMaple,73,8714.1,30.2,0.02,0.00,5.23,30.25,5.03,3.69,3.69,1.00,14.16,1.59,0.82,1.00,0.11,1.00,440,25000,22531,8744.4,8.2,6.29,9.43,2.95,4.43,0.00,0.26,0.26,1.03,-20.82,5.25,30.25,
12,10,1,RedMaple,65,7248.2,29.7,0.01,0.00,4.35,29.66,5.03,3.27,3.27,1.00,14.16,1.65,0.79,1.00,0.11,1.00,440,25000,22511,7277.8,8.2,6.04,9.05,2.84,4.26,0.00,0.25,0.25,1.68,-20.60,4.36,29.66,
12,10,1,RedOak,63,2053.9,13.0,0.00,0.00,1.23,13.00,5.03,0.79,0.79,1.00,14.15,3.02,0.31,1.00,0.11,1.00,380,25000,22492,2066.9,8.2,2.07,3.10,0.97,1.46,0.00,0.10,0.10,0.84,-9.89,1.23,13.00,
12,11,1,RedOak,108,2273.3,3.3,0.04,0.00,1.36,3.27,5.18,0.00,0.87,0.75,14.22,3.46,0.00,1.00,0.02,1.00,380,25000,22483,2276.6,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,-3.27,1.40,3.27,
12,11,1,RedOak,73,2164.9,3.2,0.00,0.00,1.30,3.18,5.18,0.00,0.83,0.74,14.22,3.30,0.00,1.00,0.02,1.00,380,25000,22478,2168.1,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,-3.18,1.30,3.18,
12,11,1,RedMaple,73,8715.2,9.4,0.02,0.00,5.23,9.43,5.18,0.00,3.69,0.98,14.22,1.84,0.00,1.00,0.02,1.00,440,25000,22473,8724.6,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,-9.43,5.25,9.43,
12,11,1,RedMaple,65,7249.9,9.1,0.01,0.00,4.35,9.05,5.18,0.00,3.27,0.98,14.22,1.89,0.00,1.00,0.02,1.00,440,25000,22458,7258.9,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.36,-9.05,4.36,9.05,
12,11,1,RedOak,63,2054.7,3.1,0.00,0.00,1.23,3.10,5.18,0.00,0.79,0.73,14.22,3.16,0.00,1.00,0.02,1.00,380,25000,22445,2057.8,2.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.24,-3.10,1.24,3.10,
12,12,1,RedOak,108,2271.9,0.0,0.04,0.00,1.36,0.00,5.43,0.00,0.87,0.00,14.35,3.49,0.00,0.01,0.00,1.00,380,25000,22441,2271.9,-2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00,1.40,0.00,
12,12,1,RedOak,73,2163.6,0.0,0.00,0.00,1.30,0.00,5.43,0.00,0.83,0.00,14.35,3.33,0.00,0.01,0.00,1.00,380,25000,22440,2163.6,-2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,0.00,1.30,0.00,
12,12,1,RedMaple,73,8709.9,0.0,0.02,0.00,5.23,0.00,5.43,0.00,3.69,0.00,14.35,1.91,0.00,0.01,0.00,1.00,440,25000,22439,8709.9,-2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,0.00,5.25,0.00,
12,12,1,RedMaple,65,7245.5,0.0,0.01,0.00,4.35,0.00,5.43,0.00,3.27,0.00,14.35,1.97,0.00,0.01,0.00,1.00,440,25000,22434,7245.5,-2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.36,0.00,4.36,0.00,
12,12,1,RedOak,63,2053.5,0.0,0.00,0.00,1.23,0.00,5.43,0.00,0.79,0.00,14.34,3.20,0.00,0.01,0.00,1.00,380,25000,22430,2053.5,-2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,0.00,1.23,0.00,
12,1,1,RedOak,108,2270.5,0.0,0.04,0.00,1.36,0.00,6.61,0.00,0.87,0.00,14.29,3.49,0.00,0.01,0.01,1.00,380,25000,22429,2270.5,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00,1.40,0.00,
12,1,1,RedOak,73,2162.3,0.0,0.00,0.00,1.30,0.00,6.61,0.00,0.83,0.00,14.29,3.33,0.00,0.01,0.01,1.00,380,25000,22428,2162.3,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,0.00,1.30,0.00,
12,1,1,RedMaple,73,8704.7,0.0,0.02,0.00,5.22,0.00,6.61,0.00,3.69,0.00,14.30,1.91,0.00,0.01,0.01,1.00,440,25000,22427,8704.7,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.25,0.00,5.25,0.00,
12,1,1,RedMaple,65,7241.1,0.0,0.01,0.00,4.34,0.00,6.61,0.00,3.27,0.00,14.30,1.97,0.00,0.01,0.01,1.00,440,25000,22422,7241.1,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.36,0.00,4.36,0.00,
12,1,1,RedOak,63,2052.3,0.0,0.00,0.00,1.23,0.00,6.61,0.00,0.79,0.00,14.29,3.20,0.00,0.01,0.01,1.00,380,25000,22417,2052.3,-0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,0.00,1.23,0.00,
12,2,1,RedOak,108,2269.1,0.0,0.04,0.00,1.36,0.00,7.50,0.00,0.87,0.00,14.23,3.49,0.00,0.01,0.01,1.00,380,25000,22416,2269.1,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00,1.40,0.00,
12,2,1,RedOak,73,2161.0,0.0,0.00,0.00,1.30,0.00,7.50,0.00,0.83,0.00,14.23,3.33,0.00,0.01,0.01,1.00,380,25000,22414,2161.0,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,0.00,1.30,0.00,
12,2,1,RedMaple,73,8699.4,0.0,0.02,0.00,5.22,0.00,7.50,0.00,3.69,0.00,14.23,1.91,0.00,0.01,0.01,1.00,440,25000,22412,8699.4,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.24,0.00,5.24,0.00,
12,2,1,RedMaple,65,7236.8,0.0,0.01,0.00,4.34,0.00,7.50,0.00,3.27,0.00,14.23,1.97,0.00,0.01,0.01,1.00,440,25000,22407,7236.8,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.35,0.00,4.35,0.00,
12,2,1,RedOak,63,2051.0,0.0,0.00,0.00,1.23,0.00,7.50,0.00,0.79,0.00,14.23,3.20,0.00,0.01,0.01,1.00,380,25000,22403,2051.0,-0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,0.00,1.23,0.00,
12,3,1,RedOak,108,2267.7,0.0,0.04,0.00,1.36,0.00,8.88,0.00,0.87,0.00,14.15,3.49,0.00,1.00,0.02,1.00,380,25000,22401,2267.7,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.40,0.00,1.40,0.00,
12,3,1,RedOak,73,2159.7,0.0,0.00,0.00,1.30,0.00,8.88,0.00,0.83,0.00,14.15,3.33,0.00,1.00,0.02,1.00,380,25000,22400,2159.7,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.30,0.00,1.30,0.00,
12,3,1,RedMaple,73,8694.2,0.0,0.02,0.00,5.22,0.00,8.88,0.00,3.69,0.00,14.16,1.91,0.00,1.00,0.02,1.00,440,25000,22399,8694.2,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.24,0.00,5.24,0.00,
12,3,1,RedMaple,65,7232.4,0.0,0.01,0.00,4.34,0.00,8.88,0.00,3.27,0.00,14.16,1.97,0.00,1.00,0.02,1.00,440,25000,22393,7232.4,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.35,0.00,4.35,0.00,
12,3,1,RedOak,63,2049.8,0.0,0.00,0.00,1.23,0.00,8.88,0.00,0.79,0.00,14.15,3.20,0.00,1.00,0.02,1.00,380,25000,22389,2049.8,1.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,0.00,1.23,0.00,
12,4,1,RedOak,108,2266.3,0.0,0.04,0.00,1.36,0.00,14.37,0.10,0.87,0.00,14.26,3.49,0.05,1.00,0.12,1.00,380,25000,22388,2266.3,8.4,0.32,0.48,0.15,0.22,0.01,0.00,0.01,-1.08,0.48,1.40,0.00,
12,4,1,RedOak,73,2158.4,0.0,0.00,0.00,1.30,0.00,14.37,0.10,0.83,0.00,14.26,3.33,0.05,1.00,0.12,1.00,380,25000,22387,2158.4,8.4,0.33,0.50,0.16,0.23,0.02,0.00,0.02,-0.97,0.50,1.30,0.00,
12,4,1,RedMaple,73,8688.9,0.0,0.02,0.00,5.21,0.00,14.37,0.10,3.68,0.00,14.26,1.91,0.05,1.00,0.12,1.00,440,25000,22386,8688.9,8.4,0.38,0.56,0.18,0.27,0.02,0.00,0.02,-4.86,0.56,5.24,0.00,
12,4,1,RedMaple,65,7228.1,0.0,0.01,0.00,4.34,0.00,14.37,0.10,3.27,0.00,14.26,1.97,0.05,1.00,0.12,1.00,440,25000,22382,7228.1,8.4,0.38,0.57,0.18,0.27,0.02,0.00,0.02,-3.97,0.57,4.35,0.00,
12,4,1,RedOak,63,2048.6,0.0,0.00,0.00,1.23,0.00,14.37,0.10,0.79,0.00,14.26,3.20,0.05,1.00,0.12,1.00,380,25000,22378,2048.6,8.4,0.33,0.50,0.16,0.23,0.02,0.00,0.02,-0.90,0.50,1.23,0.00,
12,5,1,RedOak,108,2265.2,0.5,0.04,0.00,1.36,0.00,8.82,0.16,0.87,0.18,14.35,3.48,0.07,1.00,0.26,1.00,380,25000,22378,2265.7,11.9,1.15,1.72,0.54,0.81,0.05,0.00,0.05,-0.25,1.72,1.40,0.00,
12,5,1,RedOak,73,2157.4,0.5,0.00,0.00,1.29,0.00,8.82,0.16,0.83,0.19,14.35,3.32,0.07,1.00,0.26,1.00,380,25000,22380,2157.9,11.9,1.15,1.73,0.54,0.81,0.05,0.00,0.05,-0.15,1.73,1.30,0.00,
12,5,1,RedMaple,73,8684.1,0.6,0.02,0.00,5.21,0.00,8.82,0.78,3.68,0.21,14.35,1.90,0.31,1.00,0.26,1.00,440,25000,22382,8684.6,11.9,5.76,8.65,2.71,4.06,0.24,0.00,0.24,0.53,8.65,5.23,0.00,
12,5,1,RedMaple,65,7224.1,0.6,0.01,0.00,4.33,0.00,8.82,0.70,3.27,0.21,14.35,1.95,0.28,1.00,0.26,1.00,440,25000,22391,7224.7,11.9,5.26,7.88,2.47,3.71,0.22,0.00,0.22,0.91,7.88,4.35,0.00,
12,5,1,RedOak,63,2047.7,0.5,0.00,0.00,1.23,0.00,8.82,0.15,0.79,0.19,14.35,3.18,0.07,1.00,0.26,1.00,380,25000,22400,2048.2,11.9,1.10,1.65,0.52,0.78,0.05,0.00,0.05,-0.13,1.65,1.23,0.00,
12,6,1,RedOak,109,2265.0,2.2,0.04,0.00,1.36,0.00,7.04,0.52,0.87,0.61,14.59,3.42,0.22,0.84,0.62,1.00,380,25000,22401,2267.2,17.2,7.01,10.51,3.29,4.94,0.32,0.00,0.32,5.61,10.51,1.40,0.00,
12,6,1,RedOak,74,2157.3,2.2,0.00,0.00,1.29,0.00,7.04,0.51,0.83,0.61,14.59,3.26,0.21,0.84,0.62,1.00,380,25000,22417,2159.5,17.2,6.76,10.15,3.18,4.77,0.31,0.00,0.31,5.46,10.15,1.30,0.00,
12,6,1,RedMaple,74,8684.6,9.2,0.02,0.00,5.21,0.00,7.04,3.61,3.68,0.98,14.60,1.66,0.82,0.68,0.62,1.00,440,25000,22433,8693.8,17.2,24.40,36.60,11.47,17.20,1.01,0.00,1.01,19.17,36.60,5.24,0.00,
12,6,1,RedMaple,66,7225.0,8.5,0.01,0.00,4.34,0.00,7.04,3.18,3.27,0.97,14.60,1.74,0.78,0.68,0.62,1.00,440,25000,22489,7233.5,17.2,22.78,34.17,10.71,16.06,0.94,0.00,0.94,18.43,34.17,4.35,0.00,
12,6,1,RedOak,64,2047.5,2.1,0.00,0.00,1.23,0.00,7.04,0.47,0.79,0.60,14.59,3.13,0.20,0.84,0.62,1.00,380,25000,22542,2049.7,17.2,6.13,9.19,2.88,4.32,0.28,0.00,0.28,4.89,9.19,1.23,0.00,
13,7,1,RedOak,109,2270.6,12.7,0.04,0.00,1.36,0.00,10.87,0.86,0.87,1.00,14.95,3.10,0.33,1.00,0.78,1.00,380,25000,22556,2283.3,19.4,15.19,22.79,7.14,10.71,0.00,0.70,0.70,13.79,22.79,1.40,0.00,
13,7,1,RedOak,74,2162.8,12.4,0.00,0.00,1.30,0.00,10.87,0.83,0.83,0.99,14.94,2.95,0.32,1.00,0.78,1.00,380,25000,22592,2175.1,19.4,14.49,21.74,6.81,10.22,0.00,0.67,0.67,13.19,21.74,1.30,0.00,
13,7,1,RedMaple,74,8703.8,45.8,0.02,0.00,5.22,0.00,10.87,3.69,3.69,1.00,14.95,0.65,0.82,0.91,0.78,1.00,440,25000,22627,8749.6,19.4,38.84,58.26,18.25,27.38,0.00,1.60,1.60,33.59,58.26,5.25,0.00,
13,7,1,RedMaple,66,7243.5,42.6,0.01,0.00,4.35,0.00,10.87,3.27,3.27,1.00,14.95,0.80,0.79,0.91,0.78,1.00,440,25000,22719,7286.1,19.4,35.91,53.86,16.88,25.32,0.00,1.48,1.48,31.55,53.86,4.36,0.00,
13,7,1,RedOak,64,2052.4,11.3,0.00,0.00,1.23,0.00,10.87,0.79,0.79,0.99,14.94,2.85,0.31,1.00,0.78,1.00,380,25000,22804,2063.8,19.4,12.93,19.39,6.08,9.11,0.00,0.60,0.60,11.69,19.39,1.23,0.00,
13,8,1,RedOak,109,2284.4,35.5,0.04,0.00,1.37,0.00,1.62,0.87,0.87,1.00,14.26,3.10,0.34,0.16,0.84,1.00,380,25000,22835,2319.9,20.4,2.47,3.70,1.16,1.74,0.00,0.11,0.11,1.06,3.70,1.41,0.00,
13,8,1,RedOak,74,2176.0,34.1,0.00,0.00,1.31,0.00,1.62,0.84,0.84,1.00,14.26,2.95,0.32,0.16,0.84,1.00,380,25000,22840,2210.1,20.4,2.39,3.59,1.12,1.69,0.00,0.11,0.11,1.08,3.59,1.31,0.00,
13,8,1,RedMaple,74,8737.4,104.1,0.03,0.00,5.24,0.00,1.62,3.70,3.70,1.00,14.26,0.65,0.82,0.08,0.84,1.00,440,25000,22844,8841.4,20.4,3.54,5.31,1.66,2.50,0.00,0.15,0.15,-1.73,5.31,5.27,0.00,
13,8,1,RedMaple,66,7275.0,96.5,0.01,0.00,4.37,0.00,1.62,3.28,3.28,1.00,14.26,0.80,0.79,0.08,0.84,1.00,440,25000,22848,7371.5,20.4,3.38,5.07,1.59,2.38,0.00,0.14,0.14,-1.00,5.07,4.38,0.00,
13,8,1,RedOak,64,2064.1,30.7,0.00,0.00,1.24,0.00,1.62,0.80,0.80,1.00,14.25,2.85,0.31,0.16,0.84,1.00,380,25000,22852,2094.9,20.4,2.29,3.44,1.08,1.61,0.00,0.11,0.11,1.05,3.44,1.24,0.00,
13,9,1,RedOak,109,2285.4,39.2,0.04,0.00,1.37,39.19,8.91,0.87,0.87,1.00,14.19,3.10,0.34,1.00,0.48,1.00,380,25000,22857,2324.6,15.3,8.50,12.75,3.99,5.99,0.00,0.39,0.39,7.09,-26.45,1.41,39.19,
13,9,1,RedOak,74,2177.0,37.7,0.00,0.00,1.31,37.70,8.91,0.84,0.84,1.00,14.19,2.95,0.32,1.00,0.48,1.00,380,25000,22838,2214.7,15.3,8.27,12.41,3.89,5.83,0.00,0.38,0.38,6.96,-25.29,1.31,37.70,
13,9,1,RedMaple,74,8735.6,109.4,0.03,0.00,5.24,109.38,8.91,3.70,3.70,1.00,14.19,0.65,0.82,1.00,0.48,1.00,440,25000,22820,8845.0,15.3,24.46,36.69,11.50,17.25,0.00,1.01,1.01,19.20,-72.69,5.27,109.38,
13,9,1,RedMaple,66,7274.0,101.6,0.01,0.00,4.36,101.55,8.91,3.28,3.28,1.00,14.19,0.80,0.79,1.00,0.48,1.00,440,25000,22766,7375.6,15.3,23.80,35.70,11.19,16.78,0.00,0.98,0.98,19.42,-65.86,4.38,101.55,
13,9,1,RedOak,64,2065.2,34.2,0.00,0.00,1.24,34.17,8.91,0.80,0.80,1.00,14.19,2.85,0.31,1.00,0.48,1.00,380,25000,22720,2099.3,15.3,8.30,12.44,3.90,5.85,0.00,0.38,0.38,7.05,-21.72,1.24,34.17,
