Year, Month, ClimateRegionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
4,3,0,LongPine,153,140.7,18.4,0.00,0.00,0.14,0.77,12.64,0.32,0.32,1.00,0.01,0.00,0.14,1.00,0.16,0.19,500,15000,5385,159.1,15.7,1.30,0.76,0.61,0.36,0.00,0.01,0.01,1.16,-0.01,0.14,0.77,
4,3,0,LongPine,143,204.7,24.1,0.00,0.00,0.20,1.01,12.64,0.46,0.46,1.00,0.02,0.00,0.19,1.00,0.16,0.17,500,15000,5386,228.8,15.7,1.63,0.96,0.77,0.45,0.00,0.01,0.02,1.43,-0.05,0.21,1.01,
4,3,0,LongPine,133,228.5,25.9,0.00,0.00,0.23,1.08,12.64,0.51,0.51,1.00,0.02,0.00,0.21,1.00,0.16,0.17,500,15000,5388,254.3,15.7,1.73,1.02,0.81,0.48,0.01,0.01,0.02,1.50,-0.06,0.23,1.08,
4,3,0,LongPine,123,296.5,29.9,0.00,0.00,0.30,1.25,12.64,0.65,0.65,1.00,0.02,0.00,0.26,1.00,0.16,0.15,500,15000,5389,326.4,15.7,1.95,1.14,0.92,0.54,0.01,0.02,0.02,1.65,-0.10,0.30,1.25,
4,3,0,LongPine,113,251.4,27.4,0.00,0.00,0.25,1.14,12.64,0.56,0.56,1.00,0.02,0.00,0.23,1.00,0.16,0.16,500,15000,5391,278.8,15.7,1.82,1.07,0.85,0.50,0.01,0.01,0.02,1.56,-0.07,0.25,1.14,
4,3,0,LongPine,103,332.7,31.6,0.00,0.00,0.33,1.32,12.64,0.73,0.73,1.00,0.02,0.00,0.29,1.00,0.16,0.15,500,15000,5393,364.3,15.7,2.03,1.19,0.96,0.56,0.01,0.02,0.02,1.70,-0.12,0.33,1.32,
4,3,0,LongPine,93,309.6,30.5,0.00,0.00,0.31,1.27,12.64,0.68,0.68,1.00,0.02,0.00,0.27,1.00,0.16,0.15,500,15000,5394,340.1,15.7,1.98,1.16,0.93,0.55,0.01,0.02,0.02,1.67,-0.11,0.31,1.27,
4,3,0,LongPine,83,1282.4,38.6,0.00,0.00,1.28,1.61,12.64,2.32,2.32,1.00,0.03,0.00,0.66,1.00,0.16,0.07,500,15000,5395,1321.0,15.7,2.38,1.40,1.12,0.66,0.01,0.02,0.03,1.09,-0.21,1.28,1.61,
4,3,0,BlueJackOak,83,47.0,0.0,0.00,0.00,0.05,0.00,12.64,0.00,0.22,0.00,0.00,0.05,0.00,1.00,0.36,1.00,250,15000,5396,47.0,15.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.05,0.00,
4,3,0,LongPine,73,237.5,26.5,0.00,0.00,0.24,1.10,12.64,0.53,0.53,1.00,0.02,0.00,0.22,1.00,0.16,0.17,500,15000,5395,264.0,15.7,1.77,1.04,0.83,0.49,0.01,0.01,0.02,1.53,-0.07,0.24,1.10,
4,3,0,LongPine,63,173.0,21.5,0.00,0.00,0.17,0.90,12.64,0.39,0.39,1.00,0.02,0.00,0.17,1.00,0.16,0.18,500,15000,5397,194.5,15.7,1.48,0.87,0.70,0.41,0.00,0.01,0.02,1.31,-0.03,0.17,0.90,
4,3,0,LongPine,53,155.7,19.9,0.00,0.00,0.16,0.83,12.64,0.35,0.35,1.00,0.01,0.00,0.15,1.00,0.16,0.19,500,15000,5398,175.6,15.7,1.39,0.82,0.65,0.38,0.00,0.01,0.01,1.23,-0.02,0.16,0.83,
4,3,0,LongPine,43,96.3,13.5,0.00,0.00,0.10,0.56,12.64,0.22,0.22,1.00,0.01,0.00,0.10,1.00,0.16,0.21,500,15000,5399,109.9,15.7,0.98,0.58,0.46,0.27,0.00,0.01,0.01,0.89,0.01,0.10,0.56,
4,3,0,TurkeyOak,43,7.8,0.0,0.00,0.00,0.01,0.00,12.64,0.00,0.04,0.00,0.00,0.01,0.00,1.00,0.36,1.00,250,15000,5400,7.8,15.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
4,3,0,BlueJackOak,43,3.9,0.0,0.00,0.00,0.00,0.00,12.64,0.00,0.02,0.00,0.00,0.00,0.00,1.00,0.36,1.00,250,15000,5400,3.9,15.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
4,3,0,LongPine,33,40.4,6.3,0.00,0.00,0.04,0.26,12.64,0.10,0.09,1.00,0.01,0.00,0.05,1.00,0.16,0.21,500,15000,5400,46.7,15.7,0.47,0.28,0.22,0.13,0.00,0.00,0.01,0.43,0.01,0.04,0.26,
4,3,0,TurkeyOak,33,6.5,0.0,0.00,0.00,0.01,0.00,12.64,0.00,0.03,0.00,0.00,0.01,0.00,1.00,0.36,1.00,250,15000,5401,6.5,15.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.01,0.00,
4,3,0,LongPine,23,4.3,0.7,0.00,0.00,0.00,0.03,12.64,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.16,0.02,500,15000,5401,5.0,15.7,0.05,0.03,0.03,0.01,0.00,0.00,0.00,0.05,0.00,0.00,0.03,
4,4,0,LongPine,273,18.2,2.9,0.01,0.00,0.02,0.12,10.45,0.10,0.04,1.00,0.00,0.00,0.05,1.00,0.40,0.05,500,15000,5401,21.2,19.4,0.25,0.15,0.12,0.07,0.00,0.00,0.00,0.22,0.03,0.03,0.12,
4,4,0,LongPine,243,34.6,5.4,0.01,0.00,0.03,0.23,10.45,0.10,0.08,1.00,0.01,0.00,0.05,1.00,0.40,0.09,500,15000,5401,40.0,19.4,0.48,0.28,0.22,0.13,0.00,0.00,0.01,0.43,0.05,0.04,0.23,
4,4,0,LongPine,233,517.9,35.5,0.08,0.01,0.52,1.48,10.45,1.09,1.09,1.00,0.03,0.00,0.40,1.00,0.40,0.06,500,15000,5401,553.5,19.4,2.64,1.55,1.24,0.73,0.01,0.02,0.03,2.04,0.06,0.60,1.49,
4,4,0,LongPine,203,78.2,11.2,0.00,0.00,0.08,0.47,10.45,0.18,0.18,1.00,0.01,0.00,0.08,1.00,0.40,0.10,500,15000,5403,89.4,19.4,0.98,0.58,0.46,0.27,0.00,0.01,0.01,0.90,0.11,0.08,0.47,
4,4,0,LongPine,193,76.5,11.0,0.00,0.00,0.08,0.46,10.45,0.18,0.18,1.00,0.01,0.00,0.08,1.00,0.40,0.10,500,15000,5404,87.5,19.4,0.96,0.57,0.45,0.27,0.00,0.01,0.01,0.88,0.11,0.08,0.46,
4,4,0,LongPine,183,76.6,11.0,0.00,0.00,0.08,0.46,10.45,0.18,0.18,1.00,0.01,0.00,0.08,1.00,0.40,0.10,500,15000,5405,87.6,19.4,0.97,0.57,0.45,0.27,0.00,0.01,0.01,0.89,0.11,0.08,0.46,
4,4,0,LongPine,173,162.6,20.4,0.00,0.00,0.16,0.85,10.45,0.37,0.37,1.00,0.02,0.00,0.16,1.00,0.40,0.09,500,15000,5406,183.1,19.4,1.69,0.99,0.79,0.47,0.00,0.01,0.02,1.52,0.14,0.17,0.85,
4,4,0,LongPine,163,179.9,22.0,0.00,0.00,0.18,0.92,10.45,0.41,0.41,1.00,0.02,0.00,0.17,1.00,0.40,0.09,500,15000,5407,201.8,19.4,1.80,1.05,0.84,0.50,0.00,0.01,0.02,1.61,0.14,0.18,0.92,
4,4,0,LongPine,153,141.8,18.4,0.00,0.00,0.14,0.77,10.45,0.32,0.32,1.00,0.02,0.00,0.14,1.00,0.40,0.09,500,15000,5409,160.3,19.4,1.54,0.91,0.72,0.43,0.00,0.01,0.02,1.40,0.14,0.14,0.77,
4,4,0,LongPine,143,206.1,24.1,0.00,0.00,0.21,1.00,10.45,0.46,0.46,1.00,0.02,0.00,0.20,1.00,0.40,0.08,500,15000,5410,230.2,19.4,1.94,1.14,0.91,0.54,0.00,0.02,0.02,1.74,0.14,0.21,1.00,
4,4,0,LongPine,133,230.0,25.8,0.00,0.00,0.23,1.07,10.45,0.51,0.51,1.00,0.02,0.00,0.21,1.00,0.40,0.08,500,15000,5412,255.8,19.4,2.06,1.21,0.97,0.57,0.01,0.02,0.02,1.83,0.13,0.23,1.08,
4,4,0,LongPine,123,298.2,29.8,0.00,0.00,0.30,1.24,10.45,0.65,0.65,1.00,0.02,0.00,0.26,1.00,0.40,0.07,500,15000,5414,328.0,19.4,2.32,1.36,1.09,0.64,0.01,0.02,0.02,2.02,0.12,0.30,1.24,
4,4,0,LongPine,113,253.0,27.3,0.00,0.00,0.25,1.14,10.45,0.56,0.56,1.00,0.02,0.00,0.23,1.00,0.40,0.08,500,15000,5416,280.3,19.4,2.16,1.27,1.01,0.60,0.01,0.02,0.02,1.90,0.13,0.25,1.14,
4,4,0,LongPine,103,334.4,31.5,0.00,0.00,0.33,1.31,10.45,0.73,0.73,1.00,0.03,0.00,0.29,1.00,0.40,0.07,500,15000,5418,365.9,19.4,2.42,1.42,1.14,0.67,0.01,0.02,0.03,2.08,0.11,0.33,1.31,
4,4,0,LongPine,93,311.2,30.4,0.00,0.00,0.31,1.27,10.45,0.68,0.68,1.00,0.03,0.00,0.27,1.00,0.40,0.07,500,15000,5421,341.7,19.4,2.35,1.38,1.11,0.65,0.01,0.02,0.03,2.04,0.11,0.31,1.27,
4,4,0,LongPine,83,1283.5,38.4,0.00,0.00,1.28,1.60,10.45,2.32,2.32,1.00,0.03,0.00,0.66,1.00,0.40,0.03,500,15000,5423,1321.8,19.4,2.82,1.66,1.33,0.78,0.01,0.02,0.03,1.54,0.06,1.28,1.60,
4,4,0,BlueJackOak,83,47.0,0.0,0.00,0.00,0.05,0.00,10.45,0.10,0.22,0.00,0.01,0.05,0.05,1.00,0.63,0.58,250,15000,5425,47.0,19.4,2.01,2.01,0.95,0.95,0.05,0.01,0.05,1.96,2.01,0.05,0.00,
4,4,0,LongPine,73,239.0,26.4,0.00,0.00,0.24,1.10,10.45,0.53,0.53,1.00,0.02,0.00,0.22,1.00,0.40,0.08,500,15000,5429,265.5,19.4,2.10,1.23,0.99,0.58,0.01,0.02,0.02,1.86,0.13,0.24,1.10,
4,4,0,LongPine,63,174.3,21.5,0.00,0.00,0.17,0.90,10.45,0.39,0.39,1.00,0.02,0.00,0.17,1.00,0.40,0.09,500,15000,5431,195.8,19.4,1.76,1.04,0.83,0.49,0.00,0.01,0.02,1.59,0.14,0.17,0.90,
4,4,0,LongPine,53,156.9,19.9,0.00,0.00,0.16,0.83,10.45,0.36,0.36,1.00,0.02,0.00,0.15,1.00,0.40,0.09,500,15000,5433,176.9,19.4,1.65,0.97,0.78,0.46,0.00,0.01,0.02,1.49,0.14,0.16,0.83,
4,4,0,LongPine,43,97.2,13.6,0.00,0.00,0.10,0.56,10.45,0.22,0.22,1.00,0.01,0.00,0.10,1.00,0.40,0.10,500,15000,5435,110.8,19.4,1.17,0.69,0.55,0.32,0.00,0.01,0.01,1.07,0.12,0.10,0.56,
4,4,0,TurkeyOak,43,7.8,0.0,0.00,0.00,0.01,0.00,10.45,0.10,0.04,0.00,0.00,0.01,0.05,1.00,0.63,0.10,250,15000,5436,7.8,19.4,0.36,0.36,0.17,0.17,0.01,0.00,0.01,0.35,0.36,0.01,0.00,
4,4,0,BlueJackOak,43,3.9,0.0,0.00,0.00,0.00,0.00,10.45,0.10,0.02,0.00,0.00,0.00,0.05,1.00,0.63,0.05,250,15000,5437,3.9,19.4,0.18,0.18,0.09,0.09,0.00,0.00,0.00,0.18,0.18,0.00,0.00,
4,4,0,LongPine,33,40.8,6.3,0.00,0.00,0.04,0.26,10.45,0.10,0.10,1.00,0.01,0.00,0.05,1.00,0.40,0.10,500,15000,5438,47.1,19.4,0.56,0.33,0.26,0.15,0.00,0.00,0.01,0.52,0.07,0.04,0.26,
4,4,0,TurkeyOak,33,6.5,0.0,0.00,0.00,0.01,0.00,10.45,0.10,0.03,0.00,0.00,0.01,0.05,1.00,0.63,0.09,250,15000,5438,6.5,19.4,0.30,0.30,0.14,0.14,0.01,0.00,0.01,0.29,0.30,0.01,0.00,
4,4,0,LongPine,23,4.3,0.7,0.00,0.00,0.00,0.03,10.45,0.10,0.01,1.00,0.00,0.00,0.05,1.00,0.40,0.01,500,15000,5439,5.1,19.4,0.06,0.04,0.03,0.02,0.00,0.00,0.00,0.06,0.01,0.00,0.03,
4,5,0,LongPine,273,18.5,2.9,0.01,0.00,0.02,0.12,7.28,0.10,0.04,1.00,0.00,0.00,0.05,0.72,0.79,0.04,500,15000,5439,21.4,23.7,0.28,0.17,0.13,0.08,0.00,0.00,0.00,0.25,0.04,0.03,0.12,
4,5,0,LongPine,243,35.1,5.5,0.01,0.00,0.04,0.23,7.28,0.10,0.08,1.00,0.01,0.00,0.05,0.72,0.79,0.07,500,15000,5439,40.5,23.7,0.53,0.31,0.25,0.15,0.00,0.00,0.01,0.49,0.08,0.04,0.23,
4,5,0,LongPine,233,520.0,35.6,0.08,0.01,0.52,1.48,7.28,1.09,1.09,1.00,0.03,0.00,0.40,0.72,0.79,0.04,500,15000,5440,555.6,23.7,2.94,1.73,1.38,0.81,0.01,0.02,0.03,2.34,0.24,0.60,1.49,
4,5,0,LongPine,203,79.1,11.3,0.00,0.00,0.08,0.47,7.28,0.18,0.18,1.00,0.01,0.00,0.08,0.72,0.79,0.08,500,15000,5443,90.4,23.7,1.09,0.64,0.51,0.30,0.00,0.01,0.01,1.01,0.17,0.08,0.47,
4,5,0,LongPine,193,77.4,11.1,0.00,0.00,0.08,0.46,7.28,0.18,0.18,1.00,0.01,0.00,0.08,0.72,0.79,0.08,500,15000,5444,88.5,23.7,1.07,0.63,0.50,0.30,0.00,0.01,0.01,0.99,0.17,0.08,0.46,
4,5,0,LongPine,183,77.5,11.1,0.00,0.00,0.08,0.46,7.28,0.18,0.18,1.00,0.01,0.00,0.08,0.72,0.79,0.08,500,15000,5445,88.6,23.7,1.07,0.63,0.50,0.30,0.00,0.01,0.01,1.00,0.17,0.08,0.46,
4,5,0,LongPine,173,164.1,20.6,0.00,0.00,0.16,0.86,7.28,0.37,0.37,1.00,0.02,0.00,0.16,0.72,0.79,0.07,500,15000,5446,184.7,23.7,1.88,1.10,0.88,0.52,0.00,0.02,0.02,1.71,0.24,0.17,0.86,
4,5,0,LongPine,163,181.5,22.1,0.00,0.00,0.18,0.92,7.28,0.41,0.41,1.00,0.02,0.00,0.17,0.72,0.79,0.07,500,15000,5448,203.6,23.7,2.00,1.17,0.94,0.55,0.00,0.02,0.02,1.81,0.25,0.18,0.92,
4,5,0,LongPine,153,143.2,18.6,0.00,0.00,0.14,0.77,7.28,0.33,0.33,1.00,0.02,0.00,0.14,0.72,0.79,0.07,500,15000,5450,161.8,23.7,1.72,1.01,0.81,0.47,0.00,0.01,0.02,1.57,0.23,0.14,0.77,
4,5,0,LongPine,143,207.9,24.2,0.00,0.00,0.21,1.01,7.28,0.47,0.47,1.00,0.02,0.00,0.20,0.72,0.79,0.06,500,15000,5452,232.1,23.7,2.16,1.27,1.02,0.60,0.00,0.02,0.02,1.95,0.26,0.21,1.01,
4,5,0,LongPine,133,231.8,25.9,0.00,0.00,0.23,1.08,7.28,0.52,0.52,1.00,0.02,0.00,0.22,0.72,0.79,0.06,500,15000,5454,257.7,23.7,2.29,1.35,1.08,0.63,0.01,0.02,0.02,2.06,0.27,0.23,1.08,
4,5,0,LongPine,123,300.2,29.9,0.00,0.00,0.30,1.25,7.28,0.66,0.66,1.00,0.03,0.00,0.27,0.72,0.79,0.06,500,15000,5457,330.1,23.7,2.58,1.51,1.21,0.71,0.01,0.02,0.03,2.28,0.27,0.30,1.25,
4,5,0,LongPine,113,254.9,27.4,0.00,0.00,0.25,1.14,7.28,0.57,0.57,1.00,0.03,0.00,0.23,0.72,0.79,0.06,500,15000,5459,282.3,23.7,2.40,1.41,1.13,0.66,0.01,0.02,0.03,2.15,0.27,0.26,1.14,
4,5,0,LongPine,103,336.5,31.6,0.00,0.00,0.34,1.32,7.28,0.73,0.73,1.00,0.03,0.00,0.29,0.72,0.79,0.05,500,15000,5461,368.1,23.7,2.69,1.58,1.26,0.74,0.01,0.02,0.03,2.35,0.26,0.34,1.32,
4,5,0,LongPine,93,313.3,30.5,0.00,0.00,0.31,1.27,7.28,0.69,0.69,1.00,0.03,0.00,0.28,0.72,0.79,0.06,500,15000,5463,343.8,23.7,2.62,1.54,1.23,0.72,0.01,0.02,0.03,2.31,0.27,0.31,1.27,
4,5,0,LongPine,83,1285.0,38.4,0.00,0.00,1.28,1.60,7.28,2.32,2.32,1.00,0.03,0.00,0.66,0.72,0.79,0.03,500,15000,5466,1323.4,23.7,3.14,1.84,1.48,0.87,0.01,0.03,0.03,1.86,0.24,1.29,1.60,
4,5,0,BlueJackOak,83,49.0,2.0,0.01,0.00,0.05,0.00,7.28,0.13,0.23,0.57,0.01,0.00,0.06,0.79,0.91,0.04,250,15000,5468,51.0,23.7,0.22,0.22,0.10,0.10,0.00,0.01,0.01,0.16,0.22,0.05,0.00,
4,5,0,LongPine,73,240.9,26.5,0.00,0.00,0.24,1.11,7.28,0.54,0.54,1.00,0.03,0.00,0.22,0.72,0.79,0.06,500,15000,5469,267.4,23.7,2.34,1.37,1.10,0.65,0.01,0.02,0.03,2.10,0.27,0.24,1.11,
4,5,0,LongPine,63,175.9,21.6,0.00,0.00,0.18,0.90,7.28,0.40,0.40,1.00,0.02,0.00,0.17,0.72,0.79,0.07,500,15000,5471,197.5,23.7,1.96,1.15,0.92,0.54,0.00,0.02,0.02,1.79,0.25,0.18,0.90,
4,5,0,LongPine,53,158.4,20.1,0.00,0.00,0.16,0.84,7.28,0.36,0.36,1.00,0.02,0.00,0.16,0.72,0.79,0.07,500,15000,5473,178.5,23.7,1.84,1.08,0.86,0.51,0.00,0.02,0.02,1.68,0.24,0.16,0.84,
4,5,0,LongPine,43,98.3,13.7,0.00,0.00,0.10,0.57,7.28,0.23,0.23,1.00,0.01,0.00,0.10,0.72,0.79,0.08,500,15000,5475,112.0,23.7,1.30,0.76,0.61,0.36,0.00,0.01,0.01,1.20,0.19,0.10,0.57,
4,5,0,TurkeyOak,43,8.2,0.4,0.00,0.00,0.01,0.00,7.28,0.10,0.04,0.14,0.00,0.00,0.05,0.79,0.91,0.01,250,15000,5477,8.5,23.7,0.04,0.04,0.02,0.02,0.00,0.00,0.00,0.03,0.04,0.01,0.00,
4,5,0,BlueJackOak,43,4.1,0.2,0.00,0.00,0.00,0.00,7.28,0.10,0.02,0.07,0.00,0.00,0.05,0.79,0.91,0.00,250,15000,5477,4.3,23.7,0.02,0.02,0.01,0.01,0.00,0.00,0.00,0.02,0.02,0.00,0.00,
4,5,0,LongPine,33,41.4,6.4,0.00,0.00,0.04,0.27,7.28,0.10,0.10,1.00,0.01,0.00,0.05,0.72,0.79,0.08,500,15000,5477,47.7,23.7,0.62,0.37,0.29,0.17,0.00,0.01,0.01,0.58,0.10,0.04,0.27,
4,5,0,TurkeyOak,33,6.8,0.3,0.00,0.00,0.01,0.00,7.28,0.10,0.03,0.12,0.00,0.00,0.05,0.79,0.91,0.01,250,15000,5478,7.1,23.7,0.03,0.03,0.02,0.02,0.00,0.00,0.00,0.03,0.03,0.01,0.00,
4,5,0,LongPine,23,4.4,0.7,0.00,0.00,0.00,0.03,7.28,0.10,0.01,1.00,0.00,0.00,0.05,0.72,0.79,0.01,500,15000,5478,5.1,23.7,0.07,0.04,0.03,0.02,0.00,0.00,0.00,0.07,0.01,0.00,0.03,
4,6,0,LongPine,274,18.7,3.0,0.01,0.00,0.02,0.12,10.91,0.10,0.04,1.00,0.00,0.00,0.05,0.83,0.99,0.03,500,15000,5478,21.7,27.0,0.36,0.21,0.17,0.10,0.00,0.00,0.00,0.33,0.09,0.03,0.13,
4,6,0,LongPine,244,35.5,5.5,0.01,0.00,0.04,0.23,10.91,0.10,0.08,1.00,0.01,0.00,0.05,0.83,0.99,0.06,500,15000,5479,41.1,27.0,0.67,0.39,0.32,0.19,0.00,0.01,0.01,0.63,0.16,0.04,0.23,
4,6,0,LongPine,234,522.3,35.8,0.09,0.01,0.52,1.49,10.91,1.09,1.09,1.00,0.04,0.00,0.40,0.83,0.99,0.04,500,15000,5479,558.2,27.0,3.74,2.20,1.76,1.03,0.01,0.03,0.04,3.13,0.70,0.61,1.50,
4,6,0,LongPine,204,80.1,11.5,0.00,0.00,0.08,0.48,10.91,0.18,0.18,1.00,0.01,0.00,0.08,0.83,0.99,0.07,500,15000,5482,91.6,27.0,1.38,0.81,0.65,0.38,0.00,0.01,0.01,1.30,0.33,0.08,0.48,
4,6,0,LongPine,194,78.4,11.3,0.00,0.00,0.08,0.47,10.91,0.18,0.18,1.00,0.01,0.00,0.08,0.83,0.99,0.07,500,15000,5484,89.7,27.0,1.36,0.80,0.64,0.38,0.00,0.01,0.01,1.28,0.33,0.08,0.47,
4,6,0,LongPine,184,78.5,11.3,0.00,0.00,0.08,0.47,10.91,0.18,0.18,1.00,0.01,0.00,0.08,0.83,0.99,0.07,500,15000,5486,89.8,27.0,1.36,0.80,0.64,0.38,0.00,0.01,0.01,1.28,0.33,0.08,0.47,
4,6,0,LongPine,174,165.9,20.8,0.00,0.00,0.17,0.87,10.91,0.38,0.38,1.00,0.03,0.00,0.16,0.83,0.99,0.06,500,15000,5488,186.7,27.0,2.38,1.40,1.12,0.66,0.00,0.02,0.03,2.21,0.53,0.17,0.87,
4,6,0,LongPine,164,183.3,22.4,0.00,0.00,0.18,0.93,10.91,0.41,0.41,1.00,0.03,0.00,0.18,0.83,0.99,0.06,500,15000,5491,205.7,27.0,2.53,1.49,1.19,0.70,0.00,0.02,0.03,2.35,0.56,0.19,0.93,
4,6,0,LongPine,154,144.8,18.8,0.00,0.00,0.14,0.78,10.91,0.33,0.33,1.00,0.02,0.00,0.14,0.83,0.99,0.06,500,15000,5494,163.6,27.0,2.18,1.28,1.02,0.60,0.00,0.02,0.02,2.03,0.49,0.15,0.78,
4,6,0,LongPine,144,209.8,24.5,0.00,0.00,0.21,1.02,10.91,0.47,0.47,1.00,0.03,0.00,0.20,0.83,0.99,0.06,500,15000,5497,234.3,27.0,2.74,1.61,1.29,0.76,0.00,0.02,0.03,2.53,0.59,0.21,1.02,
4,6,0,LongPine,134,233.8,26.2,0.00,0.00,0.23,1.09,10.91,0.52,0.52,1.00,0.03,0.00,0.22,0.83,0.99,0.05,500,15000,5500,260.0,27.0,2.91,1.71,1.37,0.80,0.01,0.03,0.03,2.67,0.61,0.23,1.09,
4,6,0,LongPine,124,302.5,30.2,0.00,0.00,0.30,1.26,10.91,0.66,0.66,1.00,0.03,0.00,0.27,0.83,0.99,0.05,500,15000,5503,332.7,27.0,3.27,1.92,1.54,0.90,0.01,0.03,0.03,2.97,0.66,0.30,1.26,
4,6,0,LongPine,114,257.0,27.7,0.00,0.00,0.26,1.15,10.91,0.57,0.57,1.00,0.03,0.00,0.23,0.83,0.99,0.05,500,15000,5507,284.7,27.0,3.04,1.79,1.43,0.84,0.01,0.03,0.03,2.79,0.63,0.26,1.15,
4,6,0,LongPine,104,338.9,31.8,0.00,0.00,0.34,1.33,10.91,0.74,0.74,1.00,0.04,0.00,0.29,0.83,0.99,0.05,500,15000,5511,370.7,27.0,3.41,2.00,1.60,0.94,0.01,0.03,0.04,3.07,0.68,0.34,1.33,
4,6,0,LongPine,94,315.6,30.8,0.00,0.00,0.32,1.28,10.91,0.69,0.69,1.00,0.04,0.00,0.28,0.83,0.99,0.05,500,15000,5515,346.4,27.0,3.32,1.95,1.56,0.92,0.01,0.03,0.04,3.01,0.67,0.32,1.28,
4,6,0,LongPine,84,1286.8,38.7,0.00,0.00,1.29,1.61,10.91,2.32,2.32,1.00,0.04,0.00,0.66,0.83,0.99,0.02,500,15000,5519,1325.5,27.0,3.98,2.34,1.87,1.10,0.01,0.04,0.04,2.70,0.73,1.29,1.61,
4,6,0,BlueJackOak,84,49.1,2.2,0.01,0.00,0.05,0.00,10.91,0.14,0.23,0.61,0.01,0.00,0.06,0.90,1.00,0.04,250,15000,5522,51.3,27.0,0.27,0.27,0.13,0.13,0.00,0.01,0.01,0.22,0.27,0.05,0.00,
4,6,0,LongPine,74,243.0,26.8,0.00,0.00,0.24,1.12,10.91,0.54,0.54,1.00,0.03,0.00,0.22,0.83,0.99,0.05,500,15000,5522,269.8,27.0,2.96,1.74,1.39,0.82,0.01,0.03,0.03,2.72,0.62,0.24,1.12,
4,6,0,LongPine,64,177.7,21.9,0.00,0.00,0.18,0.91,10.91,0.40,0.40,1.00,0.03,0.00,0.17,0.83,0.99,0.06,500,15000,5526,199.6,27.0,2.49,1.46,1.17,0.69,0.00,0.02,0.03,2.31,0.55,0.18,0.91,
4,6,0,LongPine,54,160.1,20.3,0.00,0.00,0.16,0.85,10.91,0.36,0.36,1.00,0.02,0.00,0.16,0.83,0.99,0.06,500,15000,5529,180.4,27.0,2.33,1.37,1.09,0.64,0.00,0.02,0.02,2.17,0.52,0.16,0.85,
4,6,0,LongPine,44,99.5,13.9,0.00,0.00,0.10,0.58,10.91,0.23,0.23,1.00,0.02,0.00,0.10,0.83,0.99,0.07,500,15000,5532,113.4,27.0,1.65,0.97,0.78,0.46,0.00,0.01,0.02,1.55,0.39,0.10,0.58,
4,6,0,TurkeyOak,44,8.2,0.4,0.00,0.00,0.01,0.00,10.91,0.10,0.04,0.15,0.00,0.00,0.05,0.90,1.00,0.01,250,15000,5534,8.6,27.0,0.05,0.05,0.02,0.02,0.00,0.00,0.00,0.04,0.05,0.01,0.00,
4,6,0,BlueJackOak,44,4.1,0.2,0.00,0.00,0.00,0.00,10.91,0.10,0.02,0.08,0.00,0.00,0.05,0.90,1.00,0.01,250,15000,5534,4.3,27.0,0.03,0.03,0.01,0.01,0.00,0.00,0.00,0.02,0.03,0.00,0.00,
4,6,0,LongPine,34,41.9,6.5,0.00,0.00,0.04,0.27,10.91,0.10,0.10,1.00,0.01,0.00,0.05,0.83,0.99,0.07,500,15000,5534,48.4,27.0,0.79,0.46,0.37,0.22,0.00,0.01,0.01,0.75,0.19,0.04,0.27,
4,6,0,TurkeyOak,34,6.8,0.3,0.00,0.00,0.01,0.00,10.91,0.10,0.03,0.13,0.00,0.00,0.05,0.90,1.00,0.01,250,15000,5535,7.2,27.0,0.04,0.04,0.02,0.02,0.00,0.00,0.00,0.03,0.04,0.01,0.00,
4,6,0,LongPine,24,4.5,0.7,0.00,0.00,0.00,0.03,10.91,0.10,0.01,1.00,0.00,0.00,0.05,0.83,0.99,0.01,500,15000,5535,5.2,27.0,0.09,0.05,0.04,0.02,0.00,0.00,0.00,0.09,0.02,0.00,0.03,
5,7,0,LongPine,274,19.1,3.1,0.01,0.00,0.02,0.13,10.71,0.10,0.04,1.00,0.00,0.00,0.05,0.74,1.00,0.04,500,15000,5535,22.1,27.8,0.45,0.26,0.21,0.12,0.00,0.00,0.00,0.41,0.13,0.03,0.13,
5,7,0,LongPine,244,36.2,5.7,0.01,0.00,0.04,0.24,10.71,0.10,0.08,1.00,0.01,0.00,0.05,0.74,1.00,0.08,500,15000,5535,41.9,27.8,0.82,0.48,0.38,0.23,0.00,0.01,0.01,0.77,0.24,0.04,0.24,
5,7,0,LongPine,234,525.5,36.5,0.09,0.01,0.53,1.52,10.71,1.10,1.10,1.00,0.04,0.00,0.40,0.74,1.00,0.04,500,15000,5536,562.0,27.8,3.88,2.28,1.82,1.07,0.01,0.03,0.04,3.26,0.75,0.61,1.53,
